Place,Day,Month,Year,Station,Family,Genus,Species,Abundance,Size TL (mm),Size SL (mm),Weight (g),Remark,Remark 2,TS (O/N),,TS (n°),TS (Box)
Leucate,13,12,2013,LEU_091,,,,,,,,,CARE Vide,,,,
Leucate,13,12,2013,LEU_092,Mugilidae,gen.,sp.,1,25,,,,,,,,
Leucate,13,12,2013,LEU_093,,,,,,,,,CARE Vide,,,,
Leucate,13,12,2013,LEU_102,,,,,,,,,CARE Vide,,,,
Leucate,13,12,2013,LEU_103,,,,,,,,,CARE Vide,,,,
Leucate,19,12,2013,LEU_090,Anguillidae,Anguilla,anguilla,5,70,,,,,,,,
Leucate,19,12,2013,LEU_091,Anguillidae,Anguilla,anguilla,1,70,,,,,,,,
Leucate,19,12,2013,LEU_091,Anguillidae,Anguilla,anguilla,1,80,,,,,,,,
Leucate,19,12,2013,LEU_092,Anguillidae,Anguilla,anguilla,1,70,,,,,,,,
Leucate,19,12,2013,LEU_092,Mugilidae,gen.,sp.,1,15,,,,D.O.A,,,,
Leucate,19,12,2013,LEU_093,Anguillidae,Anguilla,anguilla,1,80,,,,,,,,
Leucate,19,12,2013,LEU_095,Syngnathidae,Syngnathus,taenionotus,1,130,,,,,,,,
Leucate,19,12,2013,LEU_095,Mugilidae,gen.,sp.,10,30,,,,,,,,
Leucate,19,12,2013,LEU_095,Mugilidae,gen.,sp.,2,10,,,,,,,,
Leucate,19,12,2013,LEU_103,,,,,,,,,CARE Vide,,,,
Agde,19,7,2012,AGD_001,,,,,,,,,CARE Vide,,,,
Agde,19,7,2012,AGD_002,,,,,,,,,CARE Vide,,,,
Agde,19,7,2012,AGD_003,,,,,,,,,CARE Vide,,,,
Agde,19,7,2012,AGD_004,,,,,,,,,CARE Vide,,,,
Agde,19,7,2012,AGD_005,,,,,,,,,CARE Vide,,,,
Agde,20,7,2012,AGD_001,,,,,,,,,CARE Vide,,,,
Agde,20,7,2012,AGD_002,,,,,,,,,CARE Vide,,,,
Agde,20,7,2012,AGD_003,Blenniidae,Parablennius,pilicornis,1,19.0,17.0,0.07,,,,,,
Agde,20,7,2012,AGD_004,Blenniidae,Parablennius,pilicornis,1,12.0,11.0,0.01,,,,,,
Agde,20,7,2012,AGD_005,,,,,,,,,CARE Vide,,,,
Agde,21,7,2012,AGD_001,Mullidae,Mullus,surmuletus,1,61.0,52.0,2.11,,PRELEVEMENT,,,,
Agde,21,7,2012,AGD_002,Syngnathidae,Hippocampus,hippocampus,1,26.0,,0.15,,PHOTO TAILLE,,,,
Agde,21,7,2012,AGD_003,,,,,,,,,CARE Vide,,,,
Agde,21,7,2012,AGD_004,,,,,,,,,CARE Vide,,,,
Agde,21,7,2012,AGD_005,,,,,,,,,CARE Vide,,,,
Agde,24,7,2012,AGD_001,Mullidae,Mullus,surmuletus,1,55.0,47.0,1.89,,PRELEVEMENT,,,,
Agde,24,7,2012,AGD_002,Sparidae,Lithognathus,mormyrus,1,19.0,15.0,0.08,,,,,,
Agde,24,7,2012,AGD_003,Clupeidae,Sardina,pilchardus,1,,,,,OUBLI?,,,,
Agde,24,7,2012,AGD_003,Syngnathidae,Hippocampus,hippocampus,1,,,,,,,,,
Agde,24,7,2012,AGD_003,Mullidae,Mullus,surmuletus,1,58.0,50.0,2.08,,,,,,
Agde,24,7,2012,AGD_003,Mullidae,Mullus,surmuletus,1,56.0,49.0,2.02,,,,,,
Agde,24,7,2012,AGD_004,,,,,,,,,CARE Vide,,,,
Agde,24,7,2012,AGD_005,Mullidae,Mullus,surmuletus,1,59,51.0,2.06,,,,,,
Agde,24,7,2012,AGD_005,Mullidae,Mullus,surmuletus,1,,53.0,2.18,,QUEUE COUPEE,,,,
Agde,21,8,2012,AGD_001,Mullidae,Mullus,surmuletus,1,53,45.0,1.48,,PRELEVEMENT,,,,
Agde,21,8,2012,AGD_001,Mullidae,Mullus,surmuletus,1,51.0,43.0,1.20,,PRELEVEMENT,,,,
Agde,21,8,2012,AGD_002,Mullidae,Mullus,surmuletus,1,56.0,48.0,1.54,,PRELEVEMENT,,,,
Agde,21,8,2012,AGD_002,Mullidae,Mullus,surmuletus,1,53.0,46.0,1.43,,PRELEVEMENT,,,,
Agde,21,8,2012,AGD_002,Mullidae,Mullus,surmuletus,1,54,46.0,1.46,,PRELEVEMENT,,,,
Agde,21,8,2012,AGD_003,Blenniidae,Parablennius,pilicornis,1,15,13.0,0.02,,,,,,
Agde,21,8,2012,AGD_004,Mullidae,Mullus,surmuletus,1,51.0,45,1.63,,PRELEVEMENT,,,,
Agde,21,8,2012,AGD_004,Mullidae,Mullus,surmuletus,1,54.0,48.0,1.59,,PRELEVEMENT,,,,
Agde,21,8,2012,AGD_004,Blenniidae,Parablennius,pilicornis,1,14.0,12,0.02,,,,,,
Agde,21,8,2012,AGD_005,Mullidae,Mullus,surmuletus,1,56.0,48,1.89,,PRELEVEMENT,,,,
Agde,21,8,2012,AGD_005,Mullidae,Mullus,surmuletus,1,51,45,1.43,,PRELEVEMENT,,,,
Agde,21,8,2012,AGD_005,Mullidae,Mullus,surmuletus,1,58.0,49.0,1.73,,PRELEVEMENT,,,,
Agde,21,8,2012,AGD_005,Mullidae,Mullus,surmuletus,1,52.0,46.0,1.51,,PRELEVEMENT,,,,
Agde,21,8,2012,AGD_005,Clupeidae,Sardina,pilchardus,1,57.0,74.0,4.30,,,,,,
Agde,22,8,2012,AGD_001,Mullidae,Mullus,surmuletus,1,50.0,45.0,1.40,,PRELEVEMENT,,,,
Agde,22,8,2012,AGD_002,Mullidae,Mullus,surmuletus,1,55.0,46.5,1.56,,PRELEVEMENT,,,,
Agde,22,8,2012,AGD_003,Mullidae,Mullus,surmuletus,1,57.0,48.0,1.66,,PRELEVEMENT,,,,
Agde,22,8,2012,AGD_003,Mullidae,Mullus,surmuletus,1,56.0,48.0,1.79,,PRELEVEMENT,,,,
Agde,22,8,2012,AGD_003,Mullidae,Mullus,surmuletus,1,54.0,46.0,1.54,,PRELEVEMENT,,,,
Agde,22,8,2012,AGD_004,Mullidae,Mullus,surmuletus,1,27.0,23.0,0.14,,PRELEVEMENT,,,,
Agde,22,8,2012,AGD_004,Mullidae,Mullus,surmuletus,1,64.0,55.0,2.45,,PRELEVEMENT,,,,
Agde,22,8,2012,AGD_004,Mullidae,Mullus,surmuletus,1,55.0,47.0,1.54,,PRELEVEMENT,,,,
Agde,22,8,2012,AGD_005,Mullidae,Mullus,surmuletus,1,61.0,52.0,2.37,,PRELEVEMENT,,,,
Agde,22,8,2012,AGD_005,Mullidae,Mullus,surmuletus,1,53.5,47.0,1.70,,PRELEVEMENT,,,,
Agde,23,8,2012,AGD_001,Mullidae,Mullus,surmuletus,1,61.0,52.0,2.33,,PRELEVEMENT,,,,
Agde,23,8,2012,AGD_001,Mullidae,Mullus,surmuletus,1,58.0,49.5,1.98,,PRELEVEMENT,,,,
Agde,23,8,2012,AGD_001,Mullidae,Mullus,surmuletus,1,57.5,49.0,1.77,,PRELEVEMENT,,,,
Agde,23,8,2012,AGD_001,Mullidae,Mullus,surmuletus,1,50,42.0,1.38,,PRELEVEMENT,,,,
Agde,23,8,2012,AGD_002,Mullidae,Mullus,surmuletus,1,57,50.0,2.13,,PRELEVEMENT,,,,
Agde,23,8,2012,AGD_002,Mullidae,Mullus,surmuletus,1,59,51.0,2.33,,PRELEVEMENT,,,,
Agde,23,8,2012,AGD_002,Mullidae,Mullus,surmuletus,1,46,54.0,1.67,,PRELEVEMENT,,,,
Agde,23,8,2012,AGD_002,Mullidae,Mullus,surmuletus,1,57.5,49.0,2.10,,PRELEVEMENT,,,,
Agde,23,8,2012,AGD_002,Mullidae,Mullus,surmuletus,1,56.5,50.0,2.31,,PRELEVEMENT,,,,
Agde,23,8,2012,AGD_003,Mullidae,Mullus,surmuletus,1,53.0,46.0,1.50,,PRELEVEMENT,,,,
Agde,23,8,2012,AGD_004,,,,,,,,,CARE Vide,,,,
Agde,23,8,2012,AGD_005,,,,,,,,,CARE Vide,,,,
Agde,24,8,2012,AGD_001,NI,gen.,sp.,1,58.0,49.0,1.97,,TROP ABIME,,,,
Agde,24,8,2012,AGD_001,Mullidae,Mullus,surmuletus,1,58.0,49.0,1.97,,PRELEVEMENT,,,,
Agde,24,8,2012,AGD_001,,,,,,,,,,,,,
Agde,24,8,2012,AGD_001,Mullidae,Mullus,surmuletus,1,57.0,49.5,1.96,,PRELEVEMENT,,,,
Agde,24,8,2012,AGD_002,,,,,,,,,,,,,
Agde,24,8,2012,AGD_002,Mullidae,Mullus,surmuletus,1,55.0,48.0,1.74,,PRELEVEMENT,,,,
Agde,24,8,2012,AGD_002,Mullidae,Mullus,surmuletus,1,56.0,48.0,1.79,,PRELEVEMENT,,,,
Agde,24,8,2012,AGD_002,Mullidae,Mullus,surmuletus,1,55.0,48.0,1.96,,PRELEVEMENT,,,,
Agde,24,8,2012,AGD_002,Engraulidae,Engraulis,encrasicolus,1,24.0,21.0,0.03,,ABIME,,,,
Agde,24,8,2012,AGD_002,Engraulidae,Engraulis,encrasicolus,1,23.0,20.5,0.02,,ABIME,,,,
Agde,24,8,2012,AGD_003,Mullidae,Mullus,surmuletus,1,55,47,1.64,,PRELEVEMENT,,,,
Agde,24,8,2012,AGD_003,,,,,,,,,,,,,
Agde,24,8,2012,AGD_003,Engraulidae,Engraulis,encrasicolus,1,20.0,,0.02,,,,,,
Agde,24,8,2012,AGD_004,Mullidae,Mullus,surmuletus,1,51.0,44.0,1.44,,PRELEVEMENT,,,,
Agde,24,8,2012,AGD_004,Mullidae,Mullus,surmuletus,1,54.5,48.5,1.69,,PRELEVEMENT,,,,
Agde,24,8,2012,AGD_004,Mullidae,Mullus,surmuletus,1,56.0,49.0,1.96,,PRELEVEMENT,,,,
Agde,24,8,2012,AGD_004,,,,,,,,,,,,,
Agde,24,8,2012,AGD_004,,,,,,,,,,,,,
Agde,24,8,2012,AGD_004,Blenniidae,Parablennius,pilicornis,1,21.0,19.0,0.08,,,,,,
Agde,24,8,2012,AGD_004,NI,gen.,sp.,1,21.0,20.0,0.03,,ABIME,,,,
Agde,24,8,2012,AGD_004,NI,gen.,sp.,1,17.0,15.5,0.02,,ABIME,,,,
Agde,24,8,2012,AGD_005,,,,,,,,,,,,,
Agde,24,8,2012,AGD_005,,,,,,,,,,,,,
Agde,24,8,2012,AGD_005,Bothidae,Arnoglossus,thori,1,,11,0.02,,,,,,
Agde,24,8,2012,AGD_005,Bothidae,Arnoglossus,thori,1,12,11,0.01,,,,,,
Agde,24,8,2012,AGD_005,Engraulidae,Engraulis,encrasicolus,1,41.4,18,0.02,,,,,,
Agde,24,8,2012,AGD_005,Mullidae,Mullus,surmuletus,1,54,47,1.45,,PRELEVEMENT,,,,
Agde,16,9,2012,AGD_001,,,,,,,,,CARE Vide,,,,
Agde,16,9,2012,AGD_002,Blenniidae,Parablennius,pilicornis,1,19.0,16,0.05,,,,,,
Agde,16,9,2012,AGD_003,Blenniidae,Parablennius,pilicornis,1,16.0,14.0,0.05,,,,,,
Agde,16,9,2012,AGD_003,Blenniidae,Parablennius,pilicornis,1,18.0,15.0,0.04,,,,,,
Agde,16,9,2012,AGD_004,,,,,,,,,CARE Vide,,,,
Agde,16,9,2012,AGD_005,,,,,,,,,CARE Vide,,,,
Agde,17,9,2012,AGD_001,,,,,,,,,CARE Vide,,,,
Agde,17,9,2012,AGD_002,Anguillidae,Anguilla,anguilla,1,68.0,,0.25,,,,,,
Agde,17,9,2012,AGD_003,,,,,,,,,CARE Vide,,,,
Agde,17,9,2012,AGD_004,,,,,,,,,CARE Vide,,,,
Agde,17,9,2012,AGD_005,,,,,,,,,CARE Vide,,,,
Agde,18,9,2012,AGD_001,Blenniidae,Parablennius,pilicornis,1,17.0,15.0,0.04,,,,,,
Agde,18,9,2012,AGD_002,,,,,,,,,CARE Vide,,,,
Agde,18,9,2012,AGD_003,Blenniidae,Parablennius,pilicornis,1,25.0,22.0,0.15,,,,,,
Agde,18,9,2012,AGD_004,,,,,,,,,CARE Vide,,,,
Agde,18,9,2012,AGD_005,,,,,,,,,CARE Vide,,,,
Agde,19,9,2012,AGD_001,,,,,,,,,CARE Vide,,,,
Agde,19,9,2012,AGD_002,Blenniidae,Parablennius,pilicornis,1,26.0,22.0,0.13,,,,,,
Agde,19,9,2012,AGD_003,Syngnathidae,Hippocampus,hippocampus,1,,,,,PHOTO TAILLE,,,,
Agde,19,9,2012,AGD_004,Blenniidae,Parablennius,pilicornis,1,25.0,23.0,0.18,,,,,,
Agde,19,9,2012,AGD_005,,,,,,,,,CARE Vide,,,,
Agde,15,10,2012,AGD_001,Carangidae,Trachurus,sp.,1,53.5,44.5,1.28,,SP?,,,,
Agde,15,10,2012,AGD_001,NI,gen.,sp.,1,,,,,TETE,,,,
Agde,15,10,2012,AGD_002,Carangidae,Trachurus,sp.,1,51.0,42.0,1.13,,PRELEVEMENT,,,,
Agde,15,10,2012,AGD_003,,,,,,,,,CARE Vide,,,,
Agde,15,10,2012,AGD_004,Carangidae,Trachurus,sp.,1,55.0,48.0,1.53,,PRELEVEMENT,,,,
Agde,15,10,2012,AGD_005,Blenniidae,Parablennius,pilicornis,1,19.0,17,0.02,,,,,,
Agde,16,10,2012,AGD_001,Carangidae,Trachurus,sp.,1,50.0,42.0,1.17,,,,,,
Agde,16,10,2012,AGD_001,Carangidae,Trachurus,sp.,1,40.0,33.0,0.60,,,,,,
Agde,16,10,2012,AGD_002,,,,,,,,,CARE Vide,,,,
Agde,16,10,2012,AGD_003,Ophididae,Ophidion ,barbatum,1,42.0,,0.28,,,,,,
Agde,16,10,2012,AGD_004,,,,,,,,,CARE Vide,,,,
Agde,16,10,2012,AGD_005,Gobiidae,gen.,sp.,1,,,,,ABIME,,,,
Agde,23,10,2012,AGD_001,,,,,,,,,CARE Vide,,,,
Agde,23,10,2012,AGD_002,Clupeidae,Sardina,pilchardus,1,88.0,73.0,4.71,,,,,,
Agde,23,10,2012,AGD_003,,,,,,,,,CARE Vide,,,,
Agde,23,10,2012,AGD_004,Syngnathidae,Syngnathus,phlegon,1,120.0,118.0,0.31,,,,,,
Agde,23,10,2012,AGD_004,Syngnathidae,Nerophis,sp.,1,126.0,,0.18,,,,,,
Agde,23,10,2012,AGD_005,Mullidae,Mullus,sp.,1,10.0,8.0,0.02,,,,,,
Agde,23,10,2012,AGD_005,Scorpaenidae,Scorpaena,notata,1,18.0,15.0,0.13,,,,,,
Agde,24,10,2012,AGD_001,Carangidae,Trachurus,sp.,1,60.0,42.0,0.98,,PRELEVEMENT,,,,
Agde,24,10,2012,AGD_001,Blenniidae,Parablennius,pilicornis,1,30.0,27.0,0.27,,,,,,
Agde,24,10,2012,AGD_002,Carangidae,Trachurus,sp.,1,45.0,38.0,0.87,,PRELEVEMENT,,,,
Agde,24,10,2012,AGD_003,Carangidae,Trachurus,sp.,1,49.0,41.0,1.08,,QUEUE COUPEE,,,,
Agde,24,10,2012,AGD_004,Carangidae,Trachurus,sp.,1,58.0,48.0,1.45,,,,,,
Agde,24,10,2012,AGD_004,Carangidae,Trachurus,sp.,1,51.0,43.0,1.12,,,,,,
Agde,24,10,2012,AGD_004,Carangidae,Trachurus,sp.,1,46.0,38.0,0.81,,,,,,
Agde,24,10,2012,AGD_004,Carangidae,Trachurus,sp.,1,43.0,36.0,0.67,,,,,,
Agde,24,10,2012,AGD_004,Carangidae,Trachurus,sp.,1,52.0,43.0,1.22,,,,,,
Agde,24,10,2012,AGD_004,Mugilidae,gen.,sp.,1,26.0,23.0,0.18,,,,,,
Agde,24,10,2012,AGD_004,Mugilidae,gen.,sp.,1,12.0,10.0,0.01,,,,,,
Port Vendres,19,7,2012,PVE_001,Blenniidae,Parablennius,pilicornis,1,25,21.5,0.13,,,,,,
Port Vendres,19,7,2012,PVE_002,Blenniidae,Parablennius,pilicornis,1,27,23,0.14,,,,,,
Port Vendres,19,7,2012,PVE_002,Blenniidae,Parablennius,pilicornis,1,16,13.5,0.02,,,,,,
Port Vendres,19,7,2012,PVE_002,Blenniidae,Parablennius,pilicornis,1,16.5,14,0.02,,,,,,
Port Vendres,19,7,2012,PVE_002,Blenniidae,Parablennius,pilicornis,1,16,14,0.01,,,,,,
Port Vendres,19,7,2012,PVE_002,Blenniidae,Parablennius,pilicornis,1,14,12,0.01,,,,,,
Port Vendres,19,7,2012,PVE_002,Blenniidae,Parablennius,pilicornis,1,16,14,0.03,,,,,,
Port Vendres,19,7,2012,PVE_002,Blenniidae,Parablennius,pilicornis,1,15,12.5,0.02,,,,,,
Port Vendres,19,7,2012,PVE_002,Blenniidae,Parablennius,pilicornis,1,15,13,0.01,,,,,,
Port Vendres,19,7,2012,PVE_002,Blenniidae,Parablennius,pilicornis,1,19,17,0.04,,,,,,
Port Vendres,19,7,2012,PVE_002,Sparidae,Diplodus,vulgaris,1,14,12,0.03,,,,,,
Port Vendres,19,7,2012,PVE_002,Sparidae,Diplodus,vulgaris,1,14,12,0.02,,,,,,
Port Vendres,19,7,2012,PVE_002,Sparidae,Diplodus,vulgaris,1,10,8.5,0.01,,abime apres dans sac,,,,
Port Vendres,19,7,2012,PVE_002,Bothidae,Arnoglossus,sp.,1,,10.5,,,,,,,
Port Vendres,19,7,2012,PVE_002,NI,gen.,sp.,1,,,,,tres abime,,,,
Port Vendres,19,7,2012,PVE_003,Mullidae,Mullus,surmuletus,1,55,47,1.63,,prelevement 001,,,,
Port Vendres,19,7,2012,PVE_003,Blenniidae,Parablennius,pilicornis,1,23,20.5,0.1,,,,,,
Port Vendres,19,7,2012,PVE_003,Blenniidae,Parablennius,pilicornis,1,24,21,0.11,,,,,,
Port Vendres,19,7,2012,PVE_003,Blenniidae,Parablennius,pilicornis,1,19,17,0.07,,,,,,
Port Vendres,19,7,2012,PVE_003,Blenniidae,Parablennius,pilicornis,1,22,19,0.08,,,,,,
Port Vendres,19,7,2012,PVE_003,Blenniidae,Parablennius,pilicornis,1,19,17,0.08,,,,,,
Port Vendres,19,7,2012,PVE_003,Blenniidae,Parablennius,pilicornis,1,17,15,0.04,,,,,,
Port Vendres,19,7,2012,PVE_003,Blenniidae,Parablennius,pilicornis,1,16,14,,,abime,,,,
Port Vendres,19,7,2012,PVE_003,Blenniidae,Parablennius,pilicornis,1,16,14,0.02,,,,,,
Port Vendres,19,7,2012,PVE_003,Blenniidae,Parablennius,pilicornis,1,19,16,0.05,,,,,,
Port Vendres,19,7,2012,PVE_003,Sparidae,gen.,sp.,1,,11,,,abime,,,,
Port Vendres,19,7,2012,PVE_004,NI,gen.,sp.,3,,,,,,,,,
Port Vendres,19,7,2012,PVE_005,Mullidae,Mullus,surmuletus,1,,50,,,queue bien abime,,,,
Port Vendres,19,7,2012,PVE_005,Sparidae,Lithognathus,mormyrus,1,16,14,0.05,,,,,,
Port Vendres,20,7,2012,PVE_001,Blenniidae,Parablennius,pilicornis,1,22,20,0.07,,,,,,
Port Vendres,20,7,2012,PVE_001,Blenniidae,Parablennius,pilicornis,1,22,20,0.09,,,,,,
Port Vendres,20,7,2012,PVE_001,Blenniidae,Parablennius,pilicornis,1,23,21,0.08,,,,,,
Port Vendres,20,7,2012,PVE_001,Blenniidae,Parablennius,pilicornis,1,20,18,,,,,,,
Port Vendres,20,7,2012,PVE_001,Blenniidae,Parablennius,pilicornis,1,14,12,0.09,,,,,,
Port Vendres,20,7,2012,PVE_001,Blenniidae,Parablennius,pilicornis,1,15,13,,,,,,,
Port Vendres,20,7,2012,PVE_001,Blenniidae,Parablennius,pilicornis,1,,12,,,CASSE,,,,
Port Vendres,20,7,2012,PVE_001,Blenniidae,Parablennius,pilicornis,1,,,,,CASSE,,,,
Port Vendres,20,7,2012,PVE_001,Blenniidae,Parablennius,pilicornis,1,,,,,ABIME,,,,
Port Vendres,20,7,2012,PVE_001,Sparidae,Lithognathus,mormyrus,1,16,14,,,ABIME,,,,
Port Vendres,20,7,2012,PVE_001,Sparidae,Lithognathus,mormyrus,1,14,12,,,,,,,
Port Vendres,20,7,2012,PVE_002,Blenniidae,Parablennius,pilicornis,1,18,16,0.05,,,,,,
Port Vendres,20,7,2012,PVE_002,Blenniidae,Parablennius,pilicornis,1,24,21,0.08,,,,,,
Port Vendres,20,7,2012,PVE_002,Blenniidae,Parablennius,pilicornis,1,19,17,0.05,,,,,,
Port Vendres,20,7,2012,PVE_002,Blenniidae,Parablennius,pilicornis,1,20,18,0.07,,,,,,
Port Vendres,20,7,2012,PVE_002,Blenniidae,Parablennius,pilicornis,1,21,19,,,ABIME,,,,
Port Vendres,20,7,2012,PVE_002,Blenniidae,Parablennius,pilicornis,1,15,14,0.02,,,,,,
Port Vendres,20,7,2012,PVE_002,Blenniidae,Parablennius,pilicornis,1,17,15,0.02,,,,,,
Port Vendres,20,7,2012,PVE_002,Blenniidae,Parablennius,pilicornis,1,15,13,,,,,,,
Port Vendres,20,7,2012,PVE_002,Carangidae,Trachurus,sp.,1,,,,,ABIME,,,,
Port Vendres,20,7,2012,PVE_003,Sparidae,Lithognathus,mormyrus,1,,11,,,,,,,
Port Vendres,20,7,2012,PVE_003,Sparidae,Lithognathus,mormyrus,1,16,14,,,,,,,
Port Vendres,20,7,2012,PVE_003,Sparidae,Lithognathus,mormyrus,1,16,14,,,,,,,
Port Vendres,20,7,2012,PVE_003,Sparidae,Lithognathus,mormyrus,1,,11,,,,,,,
Port Vendres,20,7,2012,PVE_003,Sparidae,Lithognathus,mormyrus,1,15,13,,,,,,,
Port Vendres,20,7,2012,PVE_003,NI,gen.,sp.,2,,,,,,,,,
Port Vendres,20,7,2012,PVE_004,Blenniidae,Parablennius,pilicornis,1,18,16,0.08,,,,,,
Port Vendres,20,7,2012,PVE_004,Blenniidae,Parablennius,pilicornis,1,26,23,0.09,,,,,,
Port Vendres,20,7,2012,PVE_004,Blenniidae,Parablennius,pilicornis,1,27,24,0.12,,,,,,
Port Vendres,20,7,2012,PVE_004,Blenniidae,Parablennius,pilicornis,1,17,15,0.02,,,,,,
Port Vendres,20,7,2012,PVE_004,Blenniidae,Parablennius,pilicornis,1,16,14,0.01,,,,,,
Port Vendres,20,7,2012,PVE_004,Blenniidae,Parablennius,pilicornis,1,,,,,CASSE,,,,
Port Vendres,20,7,2012,PVE_004,NI,gen.,sp.,3,,,,,,,,,
Port Vendres,21,7,2012,PVE_001,Blenniidae,Parablennius,pilicornis,1,21,18,0.06,,,,,,
Port Vendres,21,7,2012,PVE_002,,,,,,,,,CARE Vide,,,,
Port Vendres,21,7,2012,PVE_004,,,,,,,,,CARE Vide,,,,
Port Vendres,24,7,2012,PVE_001,Blenniidae,Parablennius,pilicornis,1,26.5,24,0.15,,,,,,
Port Vendres,24,7,2012,PVE_001,Blenniidae,Parablennius,pilicornis,1,18,16,0.05,,,,,,
Port Vendres,24,7,2012,PVE_001,Blenniidae,Parablennius,pilicornis,1,15,13,0.02,,,,,,
Port Vendres,24,7,2012,PVE_001,Blenniidae,Parablennius,pilicornis,1,18,16,0.06,,,,,,
Port Vendres,24,7,2012,PVE_001,Blenniidae,Parablennius,pilicornis,1,15.5,13,0.03,,,,,,
Port Vendres,24,7,2012,PVE_001,Blenniidae,Parablennius,pilicornis,1,,,,,CASSE,,,,
Port Vendres,24,7,2012,PVE_001,NI,gen.,sp.,1,,,,,,,,,
Port Vendres,24,7,2012,PVE_002,Blenniidae,Parablennius,pilicornis,1,25,22,0.11,,,,,,
Port Vendres,24,7,2012,PVE_002,Blenniidae,Parablennius,pilicornis,1,26,22,0.11,,,,,,
Port Vendres,24,7,2012,PVE_002,Blenniidae,Parablennius,pilicornis,1,19,16,0.05,,,,,,
Port Vendres,24,7,2012,PVE_002,Blenniidae,Parablennius,pilicornis,1,18,15,0.04,,,,,,
Port Vendres,24,7,2012,PVE_002,Blenniidae,Parablennius,pilicornis,1,19,16,0.05,,,,,,
Port Vendres,24,7,2012,PVE_002,Blenniidae,Parablennius,pilicornis,1,17,15,0.05,,,,,,
Port Vendres,24,7,2012,PVE_002,Blenniidae,Parablennius,pilicornis,1,18,15,0.03,,,,,,
Port Vendres,24,7,2012,PVE_002,Blenniidae,Parablennius,pilicornis,1,16.5,14,0.03,,,,,,
Port Vendres,24,7,2012,PVE_002,Blenniidae,Parablennius,pilicornis,1,16,13,0.03,,,,,,
Port Vendres,24,7,2012,PVE_002,Blenniidae,Parablennius,pilicornis,1,15,12,0.02,,,,,,
Port Vendres,24,7,2012,PVE_002,Blenniidae,Parablennius,pilicornis,1,19,16,0.05,,,,,,
Port Vendres,24,7,2012,PVE_002,Blenniidae,Parablennius,pilicornis,1,16,14,0.03,,,,,,
Port Vendres,24,7,2012,PVE_002,Blenniidae,Parablennius,pilicornis,1,15,13,0.02,,,,,,
Port Vendres,24,7,2012,PVE_003,Blenniidae,Parablennius,pilicornis,1,14,12,0.02,,,,,,
Port Vendres,24,7,2012,PVE_003,Blenniidae,Parablennius,pilicornis,1,25,22,0.16,,,,,,
Port Vendres,24,7,2012,PVE_003,Blenniidae,Parablennius,pilicornis,1,23,14.5,0.07,,,,,,
Port Vendres,24,7,2012,PVE_003,Blenniidae,Parablennius,pilicornis,1,18,15.5,0.05,,,,,,
Port Vendres,24,7,2012,PVE_003,Blenniidae,Parablennius,pilicornis,1,15.5,13,0.02,,,,,,
Port Vendres,24,7,2012,PVE_003,Blenniidae,Parablennius,pilicornis,1,23,19.5,0.06,,,,,,
Port Vendres,24,7,2012,PVE_003,Blenniidae,Parablennius,pilicornis,1,18.5,16,0.06,,,,,,
Port Vendres,24,7,2012,PVE_003,Blenniidae,Parablennius,pilicornis,1,25,22,0.13,,,,,,
Port Vendres,24,7,2012,PVE_003,Blenniidae,Parablennius,pilicornis,1,18,15.5,0.06,,,,,,
Port Vendres,24,7,2012,PVE_003,Blenniidae,Parablennius,pilicornis,1,24,21.5,0.06,,,,,,
Port Vendres,24,7,2012,PVE_003,Blenniidae,Parablennius,pilicornis,1,21,18,0.08,,,,,,
Port Vendres,24,7,2012,PVE_003,Blenniidae,Parablennius,pilicornis,1,14,12,0.04,,,,,,
Port Vendres,24,7,2012,PVE_003,Blenniidae,Parablennius,pilicornis,1,14,12,0.02,,,,,,
Port Vendres,24,7,2012,PVE_003,Blenniidae,Parablennius,pilicornis,1,17.5,15,0.03,,,,,,
Port Vendres,24,7,2012,PVE_003,Blenniidae,Parablennius,pilicornis,1,15,13,0.03,,,,,,
Port Vendres,24,7,2012,PVE_003,Blenniidae,Parablennius,pilicornis,1,14.5,12.5,0.02,,,,,,
Port Vendres,24,7,2012,PVE_003,Blenniidae,Parablennius,pilicornis,1,15,13,0.03,,,,,,
Port Vendres,24,7,2012,PVE_003,Sparidae,Lithognathus,mormyrus,1,16,13.5,0.04,,,,,,
Port Vendres,24,7,2012,PVE_003,Sparidae,Lithognathus,mormyrus,1,15.5,13.5,0.03,,,,,,
Port Vendres,24,7,2012,PVE_003,Sparidae,Lithognathus,mormyrus,1,14,11,,,ABIME,,,,
Port Vendres,24,7,2012,PVE_003,Sparidae,Lithognathus,mormyrus,1,14,12,,,ABIME,,,,
Port Vendres,24,7,2012,PVE_003,Sparidae,Lithognathus,mormyrus,1,,11,,,ABIME,,,,
Port Vendres,24,7,2012,PVE_003,Carangidae,Seriola,dumerili,1,,11.5,,,,,,,
Port Vendres,24,7,2012,PVE_004,Blenniidae,Parablennius,pilicornis,1,20,17,0.09,,,,,,
Port Vendres,24,7,2012,PVE_004,Uranoscopidae,Uranoscopus,scaber,1,23,18,0.46,,prelevement 001,,,,
Port Vendres,24,7,2012,PVE_004,Blenniidae,Parablennius,pilicornis,1,25,22,0.13,,,,,,
Port Vendres,24,7,2012,PVE_004,Blenniidae,Parablennius,pilicornis,1,27,23,0.13,,,,,,
